"astro-ph/0510535","Jin He","Jin He","Rational Galaxy Structure and its Disturbance","""Conclusion"" Section added; 6 Figures, totally 24 pages","Electron.J.Theor.Phys.7:361-372,2010",,,"astro-ph physics.gen-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Why is there little dust in elliptical galaxies? Firstly, the universe is
rational and the rationality is the proportional density distribution in any
independent galaxy. Proportion means that the density distribution of stars is
orderly. For example, there are four giants standing in array. Their heights
are A, B, C, D, respectively, and A, B stand in the first row from left to
right, C, D in the second row from left to right. Proportion requires that A
divided by C be equal to B divided by D. Rational structures are smooth 2- (or
3-) dimensional structures, which are either circularly (spherically) symmetric
with respect to the center point, or bilaterally symmetric. Secondly, spiral
galaxy arms are linearly shaped, which are neither circularly symmetric nor
bilaterally symmetric. Therefore, arms are not rational structures. Arm
patterns exist only in spiral galaxies and they are weak compared with the main
disk structure. Therefore, the presence of arm structure is the disturbance to
the rational structure. Because arm patterns exist only in spiral galaxies and
only spiral galaxies present dust, I come to the critical answer to the above
question: any disturbance to rational structure produces cosmic dust. From now
on we call the disturbance to rational structure the cosmic impulse. Therefore,
the universe is originated not only rationally but also impulsively.
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 19:56:00 GMT""},{""version"":""v2"",""created"":""Wed, 19 Oct 2005 20:01:20 GMT""},{""version"":""v3"",""created"":""Thu, 16 Feb 2006 15:59:15 GMT""},{""version"":""v4"",""created"":""Thu, 15 May 2008 20:07:43 GMT""},{""version"":""v5"",""created"":""Thu, 7 Aug 2008 04:34:37 GMT""},{""version"":""v6"",""created"":""Fri, 29 Jan 2010 15:43:04 GMT""},{""version"":""v7"",""created"":""Tue, 30 Mar 2010 02:16:33 GMT""},{""version"":""v8"",""created"":""Wed, 18 Aug 2010 16:04:52 GMT""}]","2014-10-13"
"cond-mat/0510532","Nathalie Olivi-Tran","O.Pozo, B.Soulestin, N.Fraysse, N.Olivi-Tran","Stick slip motion in grain grain friction in a humid atmosphere","18 pages, 8 figures","Multidiscipline Modeling in Materials and Structures(MMMS) Vol.4
  no.4 (2008) 393-405",,,"cond-mat.soft",,"  We set up an original apparatus to measure the grain grain friction stress
inside a granular medium composed of sodo-silicate-glass beads surrounded by a
water vapor atmosphere.We analyze here the influence of the physico chemistry
of water on our glass beads and its consequences on our shear experiment. We
found two scales in the analysis of the shear stress signal. On the microscopic
scale of one bead, the experimental results show a dependence on the size of
beads, on the shear rate and on humidity for the resulting stick slip signal.
On the macroscopic scale of the whole assembly of beads, the behavior of the
total amplitude of the shear stress depends on the size of the beads and is
humidity dependent only for relative humidity larger than 80%. For high degrees
of humidity, on the microscopic scale, water lubricates the surface of the
beads leading to a decrease in the microscopic resistance to shear while on the
macroscopic scale the resistance to shear is increased: the assembly of very
humid grains behaves as a non Newtonian fluid.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 07:57:57 GMT""}]","2008-10-06"
"cond-mat/0510533","Piotr Garbaczewski","Piotr Garbaczewski","Entropy methods in random motion",,"Acta Phys. Pol. B 37, 1503-1520, (2006)",,,"cond-mat.stat-mech",,"  We analyze a contrasting dynamical behavior of Gibbs-Shannon and conditional
Kullback-Leibler entropies, induced by time-evolution of continuous probability
distributions. The question of predominantly purpose-dependent entropy
definition for non-equilibrium model systems is addressed. The conditional
Kullback-Leibler entropy is often believed to properly capture physical
features of an asymptotic approach towards equilibrium. We give arguments in
favor of the usefulness of the standard Gibbs-type entropy and indicate that
its dynamics gives an insight into physically relevant, but generally ignored
in the literature, non-equilibrium phenomena. The role of physical units in the
Gibbs-Shannon entropy definition is iscussed.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 08:17:35 GMT""}]","2007-05-23"
"cond-mat/0510534","Politi Paolo","Paolo Politi, Maria Gloria Pini, R. L. Stamps","Dipolar ground state of planar spins on triangular lattices","Several short parts have been rewritten. Accepted for publication as
  a Rapid Communication in Phys. Rev. B","Phys. Rev. B 73, 020405(R) (2006)","10.1103/PhysRevB.73.020405",,"cond-mat.stat-mech",,"  An infinite triangular lattice of classical dipolar spins is usually
considered to have a ferromagnetic ground state. We examine the validity of
this statement for finite lattices and in the limit of large lattices. We find
that the ground state of rectangular arrays is strongly dependent on size and
aspect ratio. Three results emerge that are significant for understanding the
ground state properties: i) formation of domain walls is energetically favored
for aspect ratios below a critical valu e; ii) the vortex state is always
energetically favored in the thermodynamic limit of an infinite number of
spins, but nevertheless such a configuration may not be observed even in very
large lattices if the aspect ratio is large; iii) finite range approximations
to actual dipole sums may not provide the correct ground sta te configuration
because the ferromagnetic state is linearly unstable and the domain wall energy
is negative for any finite range cutoff.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 08:23:15 GMT""},{""version"":""v2"",""created"":""Fri, 23 Dec 2005 08:49:06 GMT""}]","2007-05-23"
"cond-mat/0510535","Jan Seebeck","Paul Gartner, Jan Seebeck, Frank Jahnke","Relaxation properties of the quantum kinetics of carrier-LO-phonon
  interaction in quantum wells and quantum dots","7 pages, 8 figures, accepted for publication in Phys. Rev. B",,"10.1103/PhysRevB.73.115307",,"cond-mat.mes-hall cond-mat.mtrl-sci",,"  The time evolution of optically excited carriers in semiconductor quantum
wells and quantum dots is analyzed for their interaction with LO-phonons. Both
the full two-time Green's function formalism and the one-time approximation
provided by the generalized Kadanoff-Baym ansatz are considered, in order to
compare their description of relaxation processes. It is shown that the
two-time quantum kinetics leads to thermalization in all the examined cases,
which is not the case for the one-time approach in the intermediate-coupling
regime, even though it provides convergence to a steady state. The
thermalization criterion used is the Kubo-Martin-Schwinger condition.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 10:01:00 GMT""},{""version"":""v2"",""created"":""Fri, 17 Feb 2006 11:39:49 GMT""}]","2009-11-11"
"cond-mat/0510536","Rok Zitko","Rok Zitko, Janez Bonca","Enhanced Conductance Through Side-Coupled Double Quantum Dots","11 pages, 12 figures","Phys. Rev. B, 73, 035332 (2006)","10.1103/PhysRevB.73.035332",,"cond-mat.mes-hall cond-mat.str-el",,"  Conductance, on-site and inter-site charge fluctuations and spin correlations
in the system of two side-coupled quantum dots are calculated using the
Wilson's numerical renormalization group (NRG) technique. We also show spectral
density calculated using the density-matrix NRG, which for some parameter
ranges remedies inconsistencies of the conventional approach. By changing the
gate voltage and the inter-dot tunneling rate, the system can be tuned to a
non-conducting spin-singlet state, the usual Kondo regime with odd number of
electrons occupying the dots, the two-stage Kondo regime with two electrons, or
a valence-fluctuating state associated with a Fano resonance. Analytical
expressions for the width of the Kondo regime and the Kondo temperature are
given. We also study the effect of unequal gate voltages and the stability of
the two-stage Kondo effect with respect to such perturbations.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 10:29:58 GMT""}]","2007-05-23"
"cond-mat/0510537","Sanjay Gupta","Sanjay Gupta, Shreekantha Sil, Bibhas Bhattacharyya","Effect of Fibonacci Modulation On Superconductivity","14 pages, 13 figures",,"10.1088/0953-8984/18/6/014",,"cond-mat.str-el",,"  We have studied finite-sized single band models with short range pairing
interactions between electrons in presence of diagonal Fibonacci modulation in
one dimension. Two models, namely the attractive Hubbard model and the
Penson-Kolb model, have been investigated at half-filling at zero temperature
by solving the Bogoliubov-de Gennes equations in real space within a mean field
approximation. The competition between ``disorder'' and the pairing interaction
leads to a suppression of superconductivity (of usual pairs with zero
centre-of-mass momenta) in the strong-coupling limit while an enhancement of
the pairing correlation is observed in the weak-coupling regime for both the
models. However, the dissimilarity of the pairing mechanisms in these two
models brings about notable difference in the results. The extent to which the
bond ordered wave and the $\eta$-paired (of pairs with centre-of-mass momenta =
$\pi$) phases of the Penson-Kolb model are affected by the disorder has also
been studied in the present calculation. Some finite size effects are also
identified.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 10:41:31 GMT""}]","2009-11-11"
"cond-mat/0510538","Shoji Ikeda","Jun Hayakawa, Shoji Ikeda, Young Min Lee, Ryutaro Sasaki, Toshiyasu
  Meguro, Fumihiro Matsukura, Hiromasa Takahashi, and Hideo Ohno","Current-driven magnetization switching in CoFeB/MgO/CoFeB magnetic
  tunnel junctions","13 pages, 5 figures","Japanese Journal of Applied Physics, Vol. 44, No.41, 2005,
  pp.L1267-L1270.","10.1143/JJAP.44.L1267",,"cond-mat.mtrl-sci",,"  Current-driven magnetization switching in low-resistance
Co40Fe40B20/MgO/Co40Fe40B20 magnetic tunnel junctions (MTJs) is reported. The
critical-current densities Jc required for current-driven switching in samples
annealed at 270C and 300C are found to be as low as 7.8 x 10^5 A/cm^2 and 8.8 x
10^5 A/cm^2 with accompanying tunnel magnetoresistance (TMR) ratios of 49% and
73 %, respectively. Further annealing of the samples at 350C increases TMR
ratio to 160 %, while accompanying Jc increases to 2.5 x 10^6 A/cm^2. We
attribute the low Jc to the high spin-polarization of tunnel current and small
MsV product of the CoFeB single free layer, where Ms is the saturation
magnetization and V the volume of the free layer.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 11:13:16 GMT""}]","2009-11-11"
"cond-mat/0510539","Simone Fratini","P. Quemerais, S. Fratini","Polarization catastrophe at low densities of polarons: from Cuprates to
  Metal-Ammonia Solutions","Proceedings of the International School of Physics ""Enrico Fermi"",
  Course CLXI -""Polarons in Bulk Materials and Systems with Reduced
  Dimensionality""",,,,"cond-mat.supr-con cond-mat.str-el",,"  We review some results on the role played by dielectric polarons at the
metal-insulator transition in polarizable materials, taking into account the
long-range nature of the Coulomb interactions. The occurrence of a polarization
catastrophe is examined in a model describing a Wigner crystal of polarons. The
possible relevance of this scenario in the cuprates and in metal-ammonia
solutions is discussed.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 13:04:40 GMT""}]","2007-05-23"
"cond-mat/0510540","Peter Prelovsek","Peter Prelovsek, Roland Zeyher, Peter Horsch","Self-localization of composite spin-lattice polarons","4 pages, 5 figures","Phys. Rev. Lett. 96, 086402 (2006)","10.1103/PhysRevLett.96.086402",,"cond-mat.str-el",,"  Self-localization of holes in the Holstein t-J model is studied in the
adiabatic limit using exact diagonalization and the retraceable path
approximation. It is shown that the critical electron-phonon coupling \lambda_c
decreases with increasing J and that this behavior is determined mainly by the
incoherent rather than by the coherent motion of the hole. The obtained spin
correlation functions in the localized region can be understood within a
percolation picture where antiferromagnetic order can persist up to a
substantial hole doping. These results restrict the possibility of
self-localization of holes in lightly doped cuprates.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 13:15:29 GMT""}]","2009-11-11"
"cond-mat/0510541","Benjamin Sacepe","B. Sacepe, C. Chapelier, C. Marcenat, J. Kacmarcik, T. Klein, M.
  Bernard, E. Bustarret","Tunneling Spectroscopy and Vortex Imaging in Boron-Doped Diamond","4 pages, 4 figures, replaced with revised version","Phys. Rev. Lett. 96, 097006 (2006)","10.1103/PhysRevLett.96.097006",,"cond-mat.supr-con",,"  We present the first scanning tunneling spectroscopy study of
single-crystalline boron doped diamond. The measurements were performed below
100 mK with a low temperature scanning tunneling microscope. The tunneling
density of states displays a clear superconducting gap. The temperature
evolution of the order parameter follows the weak coupling BCS law with
$\Delta(0)/k_B T_c \simeq 1.74$. Vortex imaging at low magnetic field also
reveals localized states inside the vortex core that are unexpected for such a
dirty superconductor.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 14:30:57 GMT""},{""version"":""v2"",""created"":""Fri, 13 Jan 2006 08:50:30 GMT""}]","2009-11-11"
"cond-mat/0510542","Philip D. Mannheim","Harry J. Lipkin and Philip D. Mannheim","Bounds on Localized Modes in the Crystal Impurity Problem","25 pages, 3 figures, revtex4. Updated version contains much more
  general bounds than original version",,"10.1103/PhysRevB.73.174105",,"cond-mat.other",,"  Using general properties of the crystal site representation normal mode
matrix, we provide some very simple bounds on localized modes in simple,
body-centered and face-centered cubic crystals with substitutional point
defects. We derive a trace condition constraint on the net change in crystal
eigenfrequencies caused by the introduction of a defect, with the condition
being a completely general one which holds for any combination of central and
non-central crystal force-constants and for all-neighbor interactions. Using
this condition we show that the sufficient condition for producing localized
modes in an arbitrary cubic crystal by a mass change at the defect site is that
the defect mass be less than one half of that of the host atom mass which it
replaces, and that the sufficient condition for producing localized modes in an
arbitrary cubic crystal by force-constant changes alone is that the defect site
self force-constant be greater than twice that of the pure crystal self
force-constant of the host atom which it replaces.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 14:20:36 GMT""},{""version"":""v2"",""created"":""Tue, 7 Feb 2006 20:12:45 GMT""}]","2009-11-11"
